sn	sess	chordID	num_trials	accuracy	num_fingers	MD	MT	RT	ET	MD_std	MT_std	RT_std	ET_std	diff_force_f1	diff_force_f2	diff_force_f3	diff_force_f4	diff_force_f5	force_f1	force_f2	force_f3	force_f4	force_f5	force_e1	force_e2	force_e3	force_e4	force_e5
 1	1	92191	5	  1	3	   1.086206	    667.6	    208.4	      876	  0.6230368	 518.58153	73.897226	539.61838	   -0.863034	     -2.8256	    2.77988	  -0.1924106	     1.98488	     0.78038	     2.30504	   -1.188148	   -0.355502	    -1.14052	  -0.08267908	   -0.5205422	     1.591706	    -0.547926	     0.844368
 1	1	92911	5	  1	3	   0.559916	    813.2	    103.2	    916.4	  0.2210385	 578.16537	38.304047	574.48133	    -0.27677	    -3.43424	  0.3944212	     1.79464	     1.60304	    1.021494	    1.724486	  -0.2813936	   -0.849398	    -1.02977	       0.7447	      -1.7097	    0.1129929	      0.94524	     0.573282
 1	1	99112	5	  1	3	   1.145124	   1936.4	    146.8	   2083.2	  0.4518775	  1740.187	130.34263	1776.6596	   -0.724878	  -0.3410034	    3.00128	      1.8648	    -1.74682	    0.761762	   -0.402852	    -1.46192	     -1.1254	     1.50244	    0.0369128	    -0.743854	     1.539344	     0.739396	    -0.244428
 1	1	99121	5	  1	3	    0.91565	     1506	    205.6	   1711.6	  0.6008363	 1522.6654	329.30654	1802.8746	     -0.3684	  -0.4229354	    3.01814	    -2.29882	     1.64574	     0.62641	 -0.09328446	   -1.276828	      2.4053	   -0.783022	    0.2579972	    -0.516228	     1.741302	     0.106464	     0.862772
 1	1	99211	5	  1	3	    0.75115	   1239.2	    282.4	   1521.6	  0.3596047	 1263.0032	310.92893	1223.6555	   -0.207938	  -0.2901362	   -3.42366	        1.69	     2.44936	   -0.190284	    0.864132	    3.082942	     1.58826	   -0.523662	     -0.39821	     0.573988	   -0.3407292	      3.27824	       1.9257
 1	1	12299	4	0.8	3	  0.5668225	      249	      145	      394	  0.4565383	 214.17438	130.28686	343.39482	      3.1991	   -3.184425	   -3.84995	 -0.00405125	    0.577165	     0.57968	     1.38205	    2.919935	    -0.34123	    -0.88778	     3.778825	    -1.802325	   -0.9300148	   -0.3452375	   -0.3105475
 1	1	12929	5	  1	3	   0.726474	      878	    176.4	   1054.4	  0.5553501	 985.10609	157.55253	1090.5378	      3.3444	    -3.36402	  0.2367606	    -2.38634	    0.397136	  -0.2653478	     2.00556	  -0.3120428	     1.39908	   -0.641914	      3.07906	    -1.358468	   -0.0752954	    -0.987248	    -0.244752
 1	1	12992	5	  1	3	   0.536398	    320.4	    181.6	      502	  0.3225549	 160.35835	147.13531	275.25624	      4.0836	    -3.09318	  -0.157894	   -0.294594	    -1.91708	  -0.2130592	     1.87954	  -0.5275402	    -0.35499	    1.250434	      3.87054	    -1.213648	   -0.6854336	    -0.649618	    -0.666664
 1	1	19229	4	0.8	3	    0.54301	      666	    236.5	    902.5	  0.1613352	 309.24855	88.202419	260.24796	    3.401825	   0.1462538	   -3.30885	   -2.274675	   0.3812925	   -1.357775	  0.01365025	     2.44341	      1.9061	    -0.46407	       2.0441	    0.1599125	   -0.8654278	   -0.3685875	   -0.0827705
 1	1	19292	5	  1	3	   0.954378	   1059.2	    238.8	     1298	  0.5284186	 940.47499	204.60987	933.82439	     3.49354	   0.1102852	   -2.95806	   0.0190074	    -2.22648	    -2.52438	   -0.394238	    2.714048	  -0.0762953	      2.0599	     0.969188	   -0.2839654	   -0.2440216	   -0.0572709	    -0.166584
 1	1	19922	5	  1	3	   0.863883	   1169.6	      154	   1323.6	   0.887462	 1650.9097	136.11025	1782.7178	       3.229	  -0.1065612	 -0.4540186	    -2.63612	    -1.69162	  -0.0928652	    -0.59383	  -0.3628064	    1.515678	    1.025118	      3.13612	    -0.700374	    -0.816792	    -1.120448	    -0.666524
 1	1	21299	3	0.6	3	    0.81956	      636	247.33333	883.33333	  0.3839325	       418	260.61722	278.57016	   -2.748433	    3.706733	  -2.808633	  -0.5246167	   0.3981533	      3.1686	   -1.737433	    2.066493	  -0.1105103	  -0.8494367	      0.42018	     1.969333	   -0.7421877	     -0.63516	   -0.4512633
 1	1	21929	5	  1	3	   0.526594	    754.4	     46.8	    801.2	  0.2834496	 589.89897	38.042082	598.86827	    -3.19992	     2.96218	   0.740498	     -2.2968	 -0.01004906	     3.12806	    -1.61516	  -0.6726644	     1.99684	   -0.497782	   -0.0718338	      1.34704	   0.06783816	   -0.2999798	    -0.507802
 1	1	21992	5	  1	3	    1.32739	     1126	      136	     1262	  0.5857045	 456.56763	138.85964	470.38282	    -3.71636	      2.4585	   0.338918	   0.1804764	    -1.63408	     4.90978	    -1.61866	  0.06790722	  -0.2297902	     1.25742	     1.193468	     0.839836	    0.4068196	   -0.0493273	    -0.376708
 1	1	22199	5	  1	3	   0.377958	    253.2	    203.6	    456.8	  0.1698835	  125.0088	160.43316	268.85907	    -2.87386	     -3.3933	     4.3218	  -0.2150378	    0.134118	      2.5947	     1.87656	   -2.180834	 -0.04843534	   -0.424624	   -0.2791612	     -1.51674	     2.140972	   -0.2634742	    -0.290524
 1	1	22919	4	0.8	3	    0.87029	      931	      260	     1191	  0.1999646	 342.65434	66.833126	320.18536	     -2.8327	    -4.07085	  0.0837805	     1.91365	  0.02837315	    1.385725	    2.193625	  -0.3393708	    -0.93267	    -0.44594	       -1.447	    -1.877225	   -0.2555868	      0.98101	    -0.417545
 1	1	22991	5	  1	3	   0.884456	    924.4	    181.2	   1105.6	   0.489379	  435.1101	88.584423	 479.0144	    -2.79772	      -4.191	 -0.0416304	    0.313938	     1.58516	     2.51038	     2.48976	  -0.3225167	   -0.667822	    -1.07436	   -0.2873528	     -1.70134	   -0.3641758	    -0.353888	     0.510802
 1	1	29129	5	  1	3	  0.4362246	      480	    105.2	    585.2	  0.4761828	 699.89142	13.160547	694.45893	     -3.9316	  -0.1083646	    3.25762	    -1.89194	  -0.1468894	     4.59482	    -0.69802	     -1.8757	     1.73476	   -0.438822	       0.6632	    -0.806402	     1.381932	   -0.1572012	    -0.585698
 1	1	29192	5	  1	3	   0.982472	   1011.2	    252.4	   1263.6	   0.265945	 516.79706	 102.5807	582.55884	    -2.71176	   -0.031044	    3.48494	 -0.04184914	    -2.49628	     2.04918	   -0.739556	   -1.679364	  -0.0182858	     1.88462	    -0.662586	    -0.770598	      1.80558	    -0.060127	    -0.611712
 1	1	29219	5	  1	3	   0.624616	    993.2	      166	   1159.2	  0.5094228	 1795.5521	221.15153	 2011.709	    -2.89218	   0.3511996	   -3.19024	     1.94356	    0.421702	     1.69164	   -0.692076	    2.977306	   -0.552382	   -0.498576	     -1.20048	    -0.340874	   -0.2129508	      1.39116	   -0.0768594
 1	1	29291	5	  1	3	   0.571064	   1347.2	    169.6	   1516.8	  0.7919588	  2519.418	  160.015	2677.1498	    -2.90618	    0.529852	   -3.85098	   0.0548288	     1.61434	     3.64944	   -0.929378	    3.716816	  -0.0759944	   -0.985862	     0.743274	    -0.399548	   -0.1341693	   -0.0211742	     0.628446
 1	1	29912	5	  1	3	   0.664998	      400	    281.6	    681.6	  0.3055043	  256.5385	263.36818	433.77275	    -3.94784	      0.2072	   0.450708	      2.3813	    -2.23606	      3.8274	 -0.07646168	   0.2082296	   -0.625386	      1.6648	   -0.1204342	    0.1307476	    0.6589386	       1.7559	     -0.57127
 1	1	29921	5	  1	3	  0.5795792	    674.8	     85.2	      760	  0.7123141	 688.14185	37.218275	673.51021	    -2.91948	   0.0908654	  -0.316856	    -2.65262	     2.05986	     2.50766	   -0.337078	  0.06553932	      1.6685	    -1.08678	    -0.411792	   -0.2462258	   -0.2513122	    -0.984136	     0.973064
 1	1	91229	5	  1	3	  0.4515122	      248	      182	      430	  0.6598763	 214.26619	179.94999	392.82057	   0.0704694	     3.87758	   -2.78078	    -2.24316	    0.240472	    -0.47435	    -1.65826	    1.851964	     2.17524	   -0.407224	    -0.403886	      2.21932	   -0.9287996	    -0.067901	    -0.166772
 1	1	91292	5	  1	3	   0.723236	    906.4	    150.8	   1057.2	  0.3985184	 593.27464	31.704889	588.55518	   -0.119956	     3.04566	   -2.81766	  -0.0607166	    -1.99658	    0.809962	    -1.66806	    2.392338	    -0.17365	     1.40954	     0.690028	     1.377616	   -0.4252696	    -0.234368	    -0.586976
 1	1	91922	5	  1	3	   1.026976	   1538.4	    160.8	   1699.2	  0.3417562	 870.88851	 36.07215	854.02881	    0.425872	     2.84832	   0.461284	    -2.42864	    -1.79514	   0.0018798	    -1.48818	  0.05597844	     1.83704	     1.41206	     0.427724	      1.36016	    0.5172812	    -0.591578	    -0.383112
 1	1	92129	5	  1	3	   0.435188	    324.8	    130.4	    455.2	  0.3419556	 328.33093	56.610953	378.81288	  -0.1821964	    -2.99664	    3.23478	    -2.31432	   0.1189588	   0.2282316	     2.23104	   -1.664836	      1.5157	   -0.287012	    0.0460302	    -0.765582	     1.569956	    -0.798636	    -0.168026
 1	1	92192	5	  1	3	   1.009248	   1287.6	    289.2	   1576.8	  0.6872966	 1062.6706	377.54099	1265.7153	  -0.0329104	    -3.05468	    3.66458	   0.0857856	     -1.8984	   0.1914158	     2.23636	   -1.352412	  -0.0609674	     1.73158	      0.15851	    -0.818348	     2.312202	    0.0248184	    -0.166864
 1	1	92219	5	  1	3	   0.691238	   1317.6	    207.2	   1524.8	  0.5708842	 1667.9535	284.05844	1920.0191	    -0.37632	     -3.1732	     -2.868	     1.82954	   0.3540358	      0.7431	     1.70588	    2.037694	    -0.04035	   -0.736718	    0.3667478	     -1.46732	   -0.8303222	      1.78916	     -0.38265
 1	1	92291	4	0.8	3	    0.91328	    934.5	      141	   1075.5	  0.4597918	  930.6161	86.294071	897.49336	   0.4701818	   -3.234475	  -3.938475	   0.3632025	     2.06755	    -0.61182	      2.1169	    3.665948	  -0.2638475	     -0.7665	   -0.1416507	     -1.11755	   -0.2725341	     0.099355	      1.30104
 1	1	92912	4	0.8	3	    1.65588	   2312.5	    305.5	     2618	  0.8577914	 2320.2025	534.16695	2825.0711	   -0.251859	   -3.056275	 -0.0066425	       1.743	   -1.726175	      1.1042	     1.90965	     0.56479	  -0.5919725	     1.05946	      0.85236	    -1.146635	    0.5581475	      1.15102	   -0.6666825
 1	1	92921	4	0.8	3	  0.4530325	      520	    122.5	    642.5	  0.3838637	 528.40641	 77.22478	489.22081	   -0.286225	    -2.92955	  0.3420675	   -1.883425	     1.60245	    1.015373	     1.66755	  -0.1063366	     1.96935	   -1.116175	    0.7291675	    -1.262025	    0.2357374	   0.08591175	    0.4862575
 1	1	99122	5	  1	3	   1.006028	     1148	    231.2	   1379.2	  0.4193808	 779.15595	200.17792	869.07606	   -0.810792	   0.3997348	     3.7219	     -2.8796	    -1.61512	    0.822502	  -0.7194618	    -1.52972	      1.8394	      1.1857	   0.01175634	   -0.3197302	     2.192176	     -1.04018	    -0.429548
 1	1	99212	4	0.8	3	   0.705575	      931	      340	     1271	  0.4228419	 779.83332	259.82045	969.03732	  -0.0665465	   0.0215775	   -3.59405	      1.7814	    -1.66385	   0.2987375	  -0.2078045	    3.931355	    -0.64633	    1.344475	     0.232157	    -0.186229	    0.3372918	      1.13505	   -0.3193775
 1	1	99221	5	  1	3	   1.122535	    764.4	    197.6	      962	  0.9090048	  590.3582	184.18143	 592.2415	   0.4084816	    0.106742	   -3.35092	    -2.04494	      1.8559	   -0.602376	   -0.509512	    2.948434	     1.95268	   -0.740194	    -0.193918	     -0.40276	   -0.4024664	   -0.0922926	     1.115688
 1	1	22299	5	  1	3	   0.494148	    277.2	    137.6	    414.8	  0.3493098	 168.36033	60.949159	191.90935	    -3.03132	    -3.76796	   -3.37048	    0.198588	    0.284284	        3.15	     2.23722	    2.335718	   -0.860824	    -0.32522	    0.1186216	     -1.53076	     -1.03478	    -0.662212	   -0.0409068
 1	1	22929	5	  1	3	   0.789828	    514.8	    176.8	    691.6	  0.6126386	 559.90106	116.60703	673.53159	    -3.17158	    -2.99202	  0.1530501	    -2.31024	    0.285246	     2.01072	     1.90906	  -0.1289201	     2.08958	   -0.451932	     -1.16082	    -1.082936	   0.02413164	   -0.2206724	     -0.16672
 1	1	22992	5	  1	3	  0.3026336	    357.6	    237.6	    595.2	  0.3042918	 571.75239	192.62087	752.87263	    -2.82222	    -3.84224	  0.2784415	    -0.39221	    -2.13866	     1.88408	     2.05628	  -0.5254796	  -0.1865406	     1.52694	    -0.938132	     -1.78594	   -0.2470565	    -0.578758	     -0.61172
 1	1	29229	5	  1	3	   0.715056	    413.2	    163.6	    576.8	  0.7654611	 392.77882	110.23067	460.06652	     -2.6556	  -0.1738388	   -3.05342	    -1.85782	    0.502344	     2.52646	   -0.406498	     1.83737	      1.4125	   -0.844392	    -0.129137	     -0.58034	    -1.216035	    -0.445294	    -0.342058
 1	1	29292	5	  1	3	  0.4315802	    641.2	    272.8	      914	  0.4314906	 614.20615	125.13673	662.24014	    -3.15084	  -0.6179926	   -3.32404	    0.109954	    -2.15848	     1.95014	  -0.1118786	    3.287278	  -0.1785219	     1.99174	     -1.20066	     -0.72987	  -0.03673366	   -0.0685802	    -0.166764
 1	1	29922	5	  1	3	  0.3140666	    457.6	    204.4	      662	  0.2284802	 339.25625	195.33254	427.47164	    -3.01272	   -0.285286	   0.445915	    -2.71532	     -1.6301	      2.9706	    -0.29345	  -0.5346766	     1.70116	    0.965436	   -0.0420736	    -0.578758	  -0.08876712	     -1.01421	     -0.66466
 1	1	92229	5	  1	3	   0.287535	    272.8	    176.8	    449.6	  0.2119864	  225.9407	145.82592	271.51943	    0.084745	     -2.9119	   -3.70526	    -2.10616	  -0.0542604	   -1.223356	       1.719	    2.614684	     1.70716	  -0.0517078	     -1.13856	      -1.1929	    -1.090589	    -0.399042	    -0.105957
 1	1	92292	5	  1	3	    0.49476	    568.8	     95.2	      664	  0.4187867	 940.83112	13.461055	941.65174	   -0.403402	    -3.31834	   -3.29682	  -0.0767292	    -2.19324	    0.732078	     2.17046	    2.959476	   -0.319778	      1.5816	    0.3286968	      -1.1479	   -0.3373156	    -0.396502	    -0.611692
 1	1	92922	5	  1	3	   1.636388	   2057.6	    308.8	   2366.4	  0.7322513	 1845.9953	253.05573	 2051.504	   -0.491304	    -2.98266	   0.292908	    -2.25414	     -1.7335	   0.1273986	     2.42826	   0.0765776	     1.71434	       1.567	   -0.3639208	    -0.554464	    0.3695011	     -0.53979	     -0.16654
 1	1	99222	5	  1	3	     0.8128	    693.6	    176.8	    870.4	   0.719762	 655.06244	58.113682	607.40991	  -0.6034468	   -0.311784	    -3.3322	    -2.73444	    -1.69856	    0.793242	   -0.452734	    2.885506	     2.07256	     1.11244	    0.1898402	     -0.76452	   -0.4467326	    -0.661894	    -0.586144
 1	1	11119	5	  1	4	   0.925132	    621.6	    216.8	    838.4	  0.6056666	 414.49825	186.66869	532.19057	     2.80364	     3.02994	    3.42826	     1.77612	  -0.0398014	   -0.384424	    -1.84374	   -1.867508	  -0.2884792	   -0.386456	      2.41924	     1.186214	     1.560742	      1.48764	    -0.426224
 1	1	11191	5	  1	4	    1.17681	   1783.2	    252.4	   2035.6	  0.4832445	 1926.7764	118.42635	1965.6543	     2.83482	     2.58206	     3.1556	   -0.160765	     1.87378	   -0.382728	    -1.73266	   -1.768974	   0.3739046	     -1.1453	      2.45214	     0.849402	     1.386622	      0.21314	       0.7285
 1	1	11911	5	  1	4	   1.511784	   1855.6	     89.2	   1944.8	  0.5344307	 1294.1015	36.044417	 1286.882	     3.46966	     3.32402	  0.2755932	     1.70054	     1.70926	   -0.502282	    -1.56696	   0.1135252	    -0.34654	   -0.936512	       2.9674	      1.75708	     0.389139	      1.35396	      0.77276
 1	1	19111	4	0.8	4	  0.7216775	      618	      232	      850	  0.2787771	 579.91034	250.23189	825.28541	       3.946	 -0.07776625	   2.970175	    1.713675	    1.648525	   -0.836625	    -0.25929	   -1.575012	  -0.2346225	   -0.849615	      3.10935	    -0.337065	     1.395147	      1.47905	    0.7989475
 1	1	91111	5	  1	4	   0.773294	     1374	     87.2	   1461.2	   0.323676	 961.27519	55.255769	968.98875	   -0.064063	     3.04198	    3.99168	     1.69268	     1.72218	   -1.136386	    -1.36204	   -1.129598	   0.1227898	   -0.621584	     -1.20034	      1.67994	      2.86208	       1.8155	     1.100612
 1	1	11129	5	  1	4	   1.289904	   1562.8	      278	   1840.8	  0.6870713	 1485.7137	200.99254	1517.2031	      2.5311	     3.02296	    2.80736	    -2.44786	  -0.0663578	   0.0632066	    -1.84472	   -1.424878	     1.30408	  -0.5450774	      2.59436	     1.178258	      1.38246	      -1.1438	    -0.611438
 1	1	11192	4	0.8	4	   1.672252	     1445	      307	     1752	  0.6781419	 976.21924	141.33176	1021.8258	      2.8939	      2.5914	     3.1195	     0.41485	     -2.4062	    -0.55107	    -1.42525	   -1.530485	   -0.230708	    2.059325	     2.342825	      1.16615	     1.589047	    0.1841185	     -0.34692
 1	1	11219	5	  1	4	   0.601912	    913.2	    279.6	   1192.8	  0.2724132	 1123.5147	131.76798	1130.3642	     2.47836	     2.96252	   -4.39298	     1.75486	    0.087378	   -0.797652	    -1.74034	    3.419748	     -1.4728	   -0.125402	       1.6807	     1.222196	   -0.9732594	     0.282104	   -0.0379472
 1	1	11291	5	  1	4	   0.693732	    873.2	    246.4	   1119.6	  0.3442203	 546.64175	176.99379	 629.5465	     2.69034	     2.48232	   -3.29074	   -0.119372	     1.99104	    -1.86118	    -1.75728	    2.785818	    -0.79054	    -1.09164	     0.829142	     0.725044	   -0.5049046	    -0.909908	     0.899412
 1	1	11912	4	0.8	4	   1.867275	   3922.5	    255.5	     4178	  0.3968113	 1250.0308	121.70319	1344.4949	     2.50665	     2.96115	   -0.16265	     1.70225	   -1.857325	  -0.1184117	   -1.841925	   0.3026532	 -0.09944025	      1.2455	     2.388225	      1.11922	    0.1400329	       1.6028	    -0.611805
 1	1	11921	5	  1	4	   1.248552	      614	    125.6	    739.6	  0.9558904	 364.71633	110.22159	448.25752	      2.9944	     3.00624	  -0.079534	     -2.4125	     1.65484	    -1.59174	    -1.91014	  -0.4089735	    1.522522	    -1.12694	      1.40264	     1.096116	   -0.4884982	    -0.889952	     0.527924
 1	1	12119	5	  1	4	   1.234332	   1694.4	    129.2	   1823.6	  0.5115172	 1955.1012	34.802299	1966.5129	     2.85186	    -3.28888	    3.01368	      1.6766	    0.192258	    0.321608	     1.63384	   -1.641642	   0.5238408	    -0.67832	       3.1735	     -1.65506	     1.372046	      2.20042	    -0.486056
 1	1	12191	4	0.8	4	     1.8106	     3678	    143.5	   3821.5	  0.6825157	 1953.3008	74.661458	1940.5514	    2.534975	   -2.780825	    2.71945	  -0.2825975	    1.739625	   -2.018575	    1.672175	     -1.1123	  -0.0107895	   -0.702485	     0.516395	    -1.108658	     1.607165	     -0.29341	     1.037117
 1	1	12911	3	0.6	4	  0.9597667	1123.3333	311.33333	1434.6667	  0.5502803	 357.02288	218.48875	575.20199	      2.8329	   -4.005033	    -0.3768	    1.789867	      1.8281	      -1.586	    2.269433	  -0.2391562	   -1.244433	    -0.73789	     1.246877	    -1.735567	   -0.6159637	    0.5454433	     1.090233
 1	1	19112	4	0.8	4	   2.243575	     2201	      198	     2399	  0.2747253	 697.08058	240.27207	707.15298	    2.795875	   -0.108345	    2.63215	     1.88545	    -1.81995	 -0.09513075	   -0.737945	   -1.515318	  -0.6517625	    1.260948	     2.700725	   -0.8462475	     1.116799	     1.233683	    -0.558985
 1	1	19121	5	  1	4	    1.73828	   3490.4	    263.2	   3753.6	  0.2037743	 2246.8518	165.35175	2395.7977	     2.46276	  -0.5350774	      2.656	    -1.85334	     1.86744	    -1.46276	   -0.436596	   -1.728984	     1.37124	    -1.54588	     1.000024	    -0.971668	    0.9270296	     -0.48209	     0.321524
 1	1	19211	5	  1	4	    1.65074	   1053.2	    224.4	   1277.6	  0.4257186	 432.31146	175.92271	522.42014	     2.68986	   0.0640272	   -3.05806	     1.58738	      1.8534	    -1.34106	    -0.26947	    3.020366	     -1.1539	    -1.18054	      1.34876	   -0.2054516	  -0.03768808	     0.433484	     0.672862
 1	1	21119	5	  1	4	   0.683726	    482.4	    121.6	      604	  0.3140719	 373.87271	99.853893	461.48456	    -3.63002	     3.03664	    2.74104	     1.68906	    0.376078	     4.08318	    -1.75586	   -1.535898	    -0.63436	   -0.732128	     0.453176	     1.280772	     1.205103	     1.054704	    -0.356024
